Hysteresis and the limits of homeostasis: From daisyworld to phototaxis	2005	All biological organisms must be able to regulate certain essential internal variables, e.g. core body temperature in mammals, in order to survive. Almost by definition, those that cannot are dead. Changes that result in a mammal being able to tolerate a wider range of core body temperatures make that organism more robust to external perturbations. In this paper we show that when internal variables are regulated via `rein control¿ mechanisms, decreasing the range of tolerable values increases the area of observed hysteresis but does not decrease the limits of regulation. We present circumstances where increasing the range of tolerable values actually decreases robustness to external perturbation.	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)	{u'scopus': u'2-s2.0-33646016549', u'doi': u'10.1007/11553090_25', u'isbn': u'3540288481', u'issn': u'03029743'}	http://www.mendeley.com/research/hysteresis-limits-homeostasis-daisyworld-phototaxis
Evolutionary Daisyworld models: A new approach to studying complex adaptive systems	2010	This paper presents a model of a population of error-prone self-replicative species (replicators) that interact with its environment. The population evolves by natural selection in an environment whose change is caused by the evolutionary process itself. For simplicity, the environment is described by a single scalar factor, i.e. its temperature. The formal formulation of the model extends two basic models of Ecology and Evolutionary Biology, namely, Daisyworld and Quasispecies models. It is also assumed that the environment can also change due to external perturbations that are summed up as an external noise. Unlike previous models, the population size self-regulates, so no ad hoc population constraints are involved. When species replication is error-free, i.e. without mutation, the system dynamics can be described by an (n+. 1)-dimensional system of differential equations, one for each of the species initially present in the system, and another for the evolution of the environment temperature. Analytical results can be obtained straightforwardly in low-dimensional cases. In these examples, we show the stabilizing effect of thermal white noise on the system behavior. The error-prone self-replication, i.e. with mutation, is studied computationally. We assume that species can mutate two independent parameters: its optimal growth temperature and its influence on the environment temperature. For different mutation rates the system exhibits a large variety of behaviors. In particular, we show that a quasispecies distribution with an internal sub-distribution appears, facilitating species adaptation to new environments. Finally, this ecologically inspired evolutionary model is applied to study the origin and evolution of public opinion. © 2010 Elsevier B.V.	Ecological Informatics	{u'scopus': u'2-s2.0-77954762517', u'pmid': u'8176947', u'doi': u'10.1016/j.ecoinf.2010.03.003', u'issn': u'15749541'}	http://www.mendeley.com/research/evolutionary-daisyworld-models-new-approach-studying-complex-adaptive-systems-1
Glucose homeostasis with infinite gain: Further lessons from the Daisyworld parable?	1997	A major unresolved physiological problem is how the rate of hepatic glucose production is increased to match the increased rate of glucose utilization during exercise without a change in arterial blood glucose level. A homeostat with such capabilities is said to have infinite gain. Daisyworld is an imaginary planet orbiting a variable star. The only life is black and white daisies. Black daisies retain heat, slightly warming the planet; white daisies cool it. When the two types of daisies grow best at slightly different temperatures, variations in solar luminosity (over a wide range) cause the ratio of white:black daisies to vary in a manner that keeps the planetary temperature constant. This model therefore achieves infinite gain by having two opposing but interdependent controllers. Here we suggest that the pancreatic islet alpha- and beta-cells might act as black and white daisies. For the analogy to apply, glucagon and insulin must not only have opposing effects on the blood sugar concentration, but the secretion of the one has, at some quantum level, to be at the expense of the other. Electrical coupling between heterocellular groups of alpha- and beta-cells within the pancreatic islets suggests that this might indeed be the case. alpha-Cell activity must, furthermore, promote secretory activity in other alpha-cells; similarly with beta-cells. This is probably mediated via pancreastatin and gamma-amino butyric acid (GABA) which are paracrinically co-secreted with glucagon and insulin, respectively. alpha-Cell activity spreads (at the expense of beta-cell activity) when the blood glucose level is below set point, while beta-cell activity progressively replaces alpha-cell activity above set point. At set point changes in the ratio of alpha:beta-cell activity are inhibited.	Journal of Endocrinology	{u'scopus': u'2-s2.0-0030855807', u'pmid': u'9291828', u'doi': u'10.1677/joe.0.1540187', u'isbn': u'0022-0795 (Print)', u'issn': u'00220795'}	http://www.mendeley.com/research/glucose-homeostasis-infinite-gain-further-lessons-daisyworld-parable
Emergent patterns in space and time from daisyworld: a simple evolving coupled biosphere-climate model.	2010	We present a simplified model of a coupled planetary geosphere-biosphere, with two evolving species coupled through a single enviromental variable. The species do not compete directly, but instead compete through, and can evolve their effect on, this environmental parameter. The model produces an evolutionary arms race, with each species evolving extreme behaviour to counteract the other. The result is an apparently stable balance, with the planet supporting a maximum amount of life, in unusually patterned configurations. However, this balance is achieved by two countering effects and is susceptible to very large correlated fluctuations and extinction events if the balance is disturbed. This arms-race evolution is observed even for very small differences between the species: for a coupled evolving system, the 'neutral' theory of identical species is not the limiting case.	Philosophical transactions. Series A, Mathematical, physical, and engineering sciences	{u'scopus': u'2-s2.0-73849106106', u'pmid': u'19948549', u'issn': u'1364-503X', u'isbn': u'1364-503X (Print)\\n1364-503X (Linking)', u'doi': u'10.1098/rsta.2009.0203'}	http://www.mendeley.com/research/emergent-patterns-space-time-daisyworld-simple-evolving-coupled-biosphereclimate-model
"Wet/dry Daisyworld": A conceptual tool for quantifying the spatial scaling of heterogeneous landscapes and its impact on the subgrid variability of energy fluxes	2005	We modified the "Daisyworld" model of Watson and Lovelock to consider the energy balance of vegetation with differing potential to evaporate water vapour across a 2-D landscape. High-resolution spatial fields of surface temperature, latent heat exchange and net radiation are computed using cellular automata (CA). The CA algorithm considers competition between actively transpiring "wet daisies" and "dry daisies" for bare ground through temperature-dependent birth and death probabilities. This paper examines how differences in biophysical properties (e.g. surface albedo and surface conductance) affect the composition and heterogeneity of the landscape and its energy exchange. And with high resolution and gridded spatial information we evaluate bias errors and scaling rules associated with the subgrid averaging of the nonlinear functions used to compute surface energy balance. Among our key findings we observe that there are critical conditions, associated with albedo and surface resistance, when wet or dry/dark or bright "daisies" dominate the landscape. Second, we find that the heterogeneity of the spatial distribution of "daisies" depends on initial conditions (e.g. a bare field versus a random assemblage of surface classes). And third, the spatial coefficient of variation of land class, latent heat exchange, net radiation and surface temperature scale with the exponential power of the size of the averaging window. Though conceptual in nature, the 2-D "wet/dry Daisyworld" model produces a virtual landscape whose power-law scaling exponent resembles the one derived for the spatial scaling of a normalized difference vegetation index for a heterogeneous savanna ecosystem. This observation is conditional and occurs if the initial landscape is bare with two small colonies of "wet" and "dry" daisies. Bias errors associated with the nonlinear averaging of the surface energy balance equation increase as the coefficient of variation of the surface properties increases. Ignoring the subgrid variability of latent heat exchange produces especially large bias errors (up to 300%) for heterogeneous landscapes. We also find that spatial variations in latent heat exchange, surface temperature and net radiation, derived from our "Daisyworld" model, scale with the spatial variation in surface properties. These results suggest that we may be able to infer spatial patterns of surface energy fluxes from remote sensing data of surface features. "Wet/dry Daisyworld", therefore, has the potential to provide a link between observations of landscape heterogeneity, deduced from satellites, and their interpretation into spatial fields of latent and sensible heat exchange and surface temperature.	Tellus, Series B: Chemical and Physical Meteorology	{u'scopus': u'2-s2.0-21644437005', u'doi': u'10.1111/j.1600-0889.2005.00149.x', u'isbn': u'0280-6509', u'issn': u'02806509'}	http://www.mendeley.com/research/wetdry-daisyworld-conceptual-tool-quantifying-spatial-scaling-heterogeneous-landscapes-impact-subgri
Daisyworld inhabited with daisies incorporating a seed size/number trade-off: The mechanism of negative feedback on selection from a standpoint of the competition theory	2005	We reexamined a Daisyworld model from the traditional view of competition theory. Unlike the original model, white and black daisies in our model incorporate a seeding/germination trade-off against bare ground area without assuming the local temperature reward. As a result, the planetary temperature is automatically regulated by two species if the following conditions are met: (i) the species react equally to an environmental condition, but one can alter the environmental condition in the opposite direction to the other. (ii) that one of the two cannot have both a higher maximal growth rate (??max) and lower half-saturation constant (K) than those of the other. In other words, a pair of phenotypes incorporates a trade-off between quality and number of seeds. We found that the homeostatic regulation can also be reconciled with the adaptive evolution of optimal temperature. The results of simulation imply that biotic environmental feedback can also be maintained when the emergence of polymorphisms (black and white daisies) is closely linked to such a trade-off. ?? 2005 Elsevier Ltd. All rights reserved.	Journal of Theoretical Biology	{u'scopus': u'2-s2.0-14744289078', u'pmid': u'15757676', u'doi': u'10.1016/j.jtbi.2004.11.029', u'issn': u'00225193'}	http://www.mendeley.com/research/daisyworld-inhabited-daisies-incorporating-seed-sizenumber-tradeoff-mechanism-negative-feedback-sele
The Green Cathedral: An Interview with the Rev. James Parks Morton	1990	The Green Cathedral  The Dean of New York's Cathedral of St. John the Divine  remains at the cutting edge of ecology & spirituality  An Interview with the Rev. James Parks Morton, by Alan AtKisson One of the articles in Earth & Spirit (IC#24) Late Winter 1990, Page 16 Copyright (c)1990, 1997 by Context Institute | To order this issue ...   The Episcopal Cathedral of St. John the Divine, located in New York City's upper west side near Harlem, is the second largest gothic cathedral in world - and a lot more than that. Under its visionary Dean, James Parks Morton, the Cathedral has become the heart of a thriving community of cultural "evolutionaries" of many different types - from musicians like Paul Winter to thinkers like William Irwin Thompson. Besides being a leader in ecological issues in the city (and the world), the Cathedral is also the site of many social programs, such as an apprenticeship program that helps unemployed minority youth from surrounding ghetto areas become skilled stonecutters and artisans.  In this interview, Dean Morton tells some of the story of his own evolution, and describes some of the challenges facing all religious institutions. For more information about the Cathedral's innovative programs, write to its public information office at 1047 Amsterdam Ave., New York, NY 10025.   Alan: For some years now you've been affectionately known as "The Green Dean." Were you always interested in ecology?  Dean Morton: Well, the short answer is no. The focus of my ministry was always around issues of poverty and social justice, particularly urban poverty, in the tradition of the French worker-priests. My involvement with issues of the environment and ecology is comparatively recent. Earlier on - when I was working in the poor dock areas of Jersey City, or setting up ecumenical training programs for religious professionals in inner city Chicago - I didn't even know the word "ecology."  Alan: What brought it to your attention?  Dean Morton: As soon as I became Dean of the Cathedral 1972, I got to know a group of people gravitating around the work of William Irwin Thompson. Bill asked me to come onto the board of the Lindisfarne Association, and that really was my introduction to "planetary thinking," as he called it. I also met Gregory Bateson, John and Nancy Todd, and others in those early years, and then a very major shift for me was meeting René Dubos, who wrote Beast or Angel? Choices That Make Us Human, in 1975. He was the one who really turned me upside down.  I also met Thomas Berry that same year, so in that period of the early 1970s, my mind got very changed in terms of understanding how one describes the universe. I went through some very serious reconceptualizing of man's relation to the Earth as it had been spelled out in the Judeo-Christian traditions.  In Lindisfarne we were all slugging through questions like, how does science function? How do art and literature function? How does religion function? How do all of these disciplines and ways of ordering knowledge and action function in a context that is now planetary? My task has been trying to put flesh on that reconceptualization - to speak it, but also to act it out, to make it living and palpable, to make it experienced in what goes on in the cathedral.  A cathedral, by definition, is a sort of microcosm, as the great holy places of the world always are. A Parthenon, a mosque, a cathedral or whatever, by its scale and focus and what is involved in building it, is a center of thought, the arts, commerce - the whole community. Great temples and holy places always play that role; they're related to everything that goes on in the society. The understanding of man's place in the cosmos is always summarized and carried to its highest expression in a holy place, in a holy building. The French term René Dubos always used was haut lieu - a high place, whether it's the mountain itself, or a temple on the mountain.  Obviously, then, the lexicon of the cathedral - its language and metaphors - had to be in sync with the most profound current understanding of the world, and where people fit in that world.   Alan: Wasn't your cathedral a lone pioneer in reflecting that kind of ecological, or planetary, understanding?  Dean Morton: Well, that's been fascinating. Ninety-nine percent of the people within the religious community and their leadership - and you can name the tradition - were simply not thinking that way. Ecological insights, new paradigms and the like were another language. When we would talk to our fellow religious types about these things, they would say, "What are you doing?" That's not where the cutting edge was in terms of most of the religious institutions. Social action, social justice, peace issues - that was where the most advanced thought was.   Alan: How did these new ways of thinking begin to find expression in the cathedral?  Dean Morton: In the 1970s I had Dubos, Thompson, the Todds, Amory and Hunter Lovins, Thomas Berry and others - they were really a small group of colleagues working on the same issues - all preaching here at the cathedral. I was also trying to do some restructuring with the given seasons of the church. Lent, for example, is very much about penitence and suffering. I would say, "Let's talk about the suffering of the Earth, the passion of water. Let's talk about Jesus in Earth - God incarnate in the flesh of Earth, the flesh of water, the flesh of the elements of creation and how that creation is suffering - the passion of the creation." And that was very effective.  Then in 1979 we had the first Sun Day Celebration with speakers like Margaret Mead, Robert Redford, and Gus Speth, and thousands of people came. Again, that's something a cathedral can do - have a big celebration. The issue is lifted up, and it's sung and danced and spoken. That same year we also had a big fair on behalf of all the environmental groups in New York, and this is how New York started getting the message with respect to the cathedral's activism in these issues.  Also in 1979, it was our turn to host the annual four-day meeting of all of the cathedral deans of North and South America, as well as half a dozen English deans who came too. And guess who spoke? Tom Berry, René Dubos, the Todds - we were kind of a traveling show.   Alan: So 1979 was really a watershed year.  Dean Morton: Yes. That was also the year that James Lovelock's book Gaia: A New Look at Life on Earth was published by Oxford Press. We had the book party here at the cathedral, and his first public exposition of the Gaia Hypothesis was from our pulpit. He was the first in a series of ten preachers, then came the "traveling show," and I ended the series with a sermon called "Earth as God's Body," which was my opportunity to reconstruct theology using St. Paul's categories of Corpus Christi, the body of Christ. For Paul, the whole creation becomes the body of Christ. Doing that was a lot of fun, and it had very high visibility. Still, to most people in religious circles, we were just odd.  Alan: But now there seems to be an awakening to these issues in the world of the church and the other faith communities.  Dean Morton: I think the awakening is very recent, and I don't think it's very deep. At the gathering in Assisi in 1986 hosted by WWF International there were some significant leaders there from faith communities around the world - but it was in no sense a mass movement. Some of the establishment was touched, but the establishment by no means bought it. Within the Episcopal Church, for example, we wanted to create ecological ministries as priority ministries for the church. But it didn't fly, even though the presiding bishop himself was behind it. He's the top voice and he sang the song - but if the rank and file, the political processes of the church don't catch on to the melody ...  Alan: Then it doesn't happen.  Dean Morton: Right. I think the churches are now scrambling to catch on, but it's really thanks to Time and Newsweek. But even the media didn't catch on for a long time! It took the disaster of two summers ago, the drought and the syringes washing up on the beaches of New York, for them to discover ozone depletion, the greenhouse effect - all of the stuff that's been on page 37 of the newspapers for the last ten years.  Alan: How can this awareness get firmly implanted into the mainstream of the faith communities?   Dean Morton: One way is to get these ideas into the language. The language of the "Sacred Earth" has got to become mainline. In many ways science is ahead of us in dealing with the mystery of the creation. You see, once we see ourselves as stardust, and the creation itself as stardust, then we can understand that we're all together in this reality. Berry sees us as the cosmos becoming consciousness. But we're not just disincarnate consciousness - we're conscious of the creation. And of the Creator. With that major conceptual shift come linguistic as well as liturgical shifts.  Alan: There seems to be a bursting forth of creativity now in creating liturgy and ritual. What's fueling that?  Dean Morton: The old sacred/secular dichotomy is breaking down. Part of the ecological understanding is that nothing can be excluded. It's all there. And if it's all there, then you celebrate the totality, as opposed to something that is over against something else. Contrast - this versus that - is one modality of expression. Both/and is another, diversity inside of unity is yet another. These are concepts that you then create liturgy with. The stuff that you're able to use to express your theological position will vary with the number of colors you've got on your theological palette. And here we've got a much richer palette, so more things get looked upon as sacred and worth celebrating. This is distinct from a kind of fortress mentality, where one sees a lot of stuff "out there" that we sacred people are escaping from - you know, "We're clean and they'	In Context	None	http://www.mendeley.com/research/green-cathedral-interview-rev-james-parks-morton
The green cathedral: Ecological spirituality practiced at the Episcopal Cathedral Church of St. John the Divine	1993	The green cathedral: Ecological spirituality practiced at the Episcopal Cathedral Church of St. John the Divine Amicus Journal, v 14 #4, Winter, 1993, p 22-28    COPYRIGHT Natural Resources Defense Council 1993   Poised between the cosmos and Harlem, with roots in New York granite and its towers reaching toward heaven, the Episcopal Cathedral Church of St. John the Divine has become a spiritual bridge linking past and present, sacred and secular, human beings and the rest of creation. The largest gothic church in the world, the cathedral, located on Morningside Heights on Manhattan's Upper West Side, looks over New York City physically and spiritually somewhat as its Medieval forbears tower over the cities of Europe. How well the church shepherds its flock today, in a place known for its homelessness, crime, and material poverty, may be a matter of debate. But few will doubt, as it begins to celebrate its second centennial, that it is a presence in its Harlem neighborhood and beyond, a place of excitement and experiment.   First built in 1893 in a Medieval style, the Cathedral of St. John the Divine has re-cultivated its traditional roots both architecturally and philosophically. Its ecological philosophy challenges some of the generally accepted tenets of the Christian faith as it has been practiced since the Reformation. Rejecting the belief that "man" is the center of the cosmos, the new "ecotheology" takes a biocentric view (held by many scientists but fewer clerics) that the human species is only one of millions of species, only one component of a self-regulating biosphere whose balance can be radically changed by the collapse of any one of its interdependent biological systems. That a powerful Episcopal church (by definition the seat of a bishop in the Anglican Church, one of the largest religious denominations in the world) should espouse such beliefs has far-reaching implications. In recent years, the church has gained new influence among the leaders of the major religious denominations with its Joint Appeal on Religion and Science, sponsored by leading theologians and popular scientists like Carl Sagan and Paul Ehrlich. "They have made a real break-through in reaching the top leadership of the major religions," says Bill Logan, editor of the cathedral's newsletter. "People who used to call him ~Sagan the Pagan' are now sitting down with him in meetings."   Not content with its gothic stone gargoyles, this church nurtures real creatures in its nave: a blue crab, striped bass, mussels, and other animals and plants from New York City's estuaries, meadows, parks, and wetlands, living in a specially constructed Earth Shrine habitat viewed by more than 750,000 visitors each year. Framed by the cathedral's immense columns and spanning twenty-five feet from floor to one of the gothic arches will be a wall of tropical rain forest flora composed of a thousand bromeliads, orchids, ferns, mosses, and aquatic plants created by designer Gerry Katzban; this tapestry of bio-diversity is one of many examples of "sacred ecology" expressive of the cathedral's special vision and works in progress.   What is a blue crab doing in the nave of a church? We ask the Very Reverend James Parks Morton, Dean of the Cathedral. "It is a symbol of ecotheology," he replies, peering through his spectacles over a desk crammed with myriad rocks, seashells, a bronze head of Buddha, five miniature globes of the earth seen from the moon, a twelve-branched Tiffany lamp, a hand-carved wooden cross from Mexico, a Nigerian goldweight, and a menagerie of toy animals, including at least eight serpents, one of which seems to be a green dragon because she has wings. Personal mementos and gifts from friends worldwide, they are, like the living crab, objects of creation, connected parts of the cosmos.   Ecology and religion, the Dean explains, bind the cosmos from below and above.  "Together, they are the heaven and the earth of the understanding we urgently need in this new millennium." The concept of an ecotheology came to him in 1972, soon after he was appointed to St. John the Divine by his mentor Bishop Paul Moore, Jr., with whom he had served as a worker-priest in the docklands of Jersey City. "At the time my ideas were fixed in the religious traditions of helping the poor and working as an activist for social justice. I was totally unprepared for the radical way our understanding of the world was being changed by quantum physics, by scientists and planetary thinkers with whom I came into contact - Rene Dubos, William Irwin Thompson, Gregory Bateson, Lynn Margulis, James Lovelock, and John and Nancy Todd. The real work of theology was being done by people such as these, not with prayer books but with microscopes, computers, and satellite imaging. But when I said this to my religious colleagues I was called heretic."   Few clerics then shared the idea of an ecotheology, Morton says, singling out his friend Thomas Berry, a Roman Catholic priest who was "sat upon by his own religious order." Morton shares Berry's belief that an ecological interpretation of the cosmos requires a corresponding re-interpretation of the story of creation. "The new scientific evidence about the origins of life made me realize that we could no longer deal with the human story as something apart from the life story, or the earth story, or the universe story," says Morton.   In the mid 1970's, when Morton, with the support of Bishop Moore, opened the cathedral to this new kind of religious understanding, the response from the Episcopal leadership - and indeed from all other denominations - was generally cool and sometimes downright hostile. From the Roman Catholic hierarchy came opposition, particularly to the idea of biocentricity, a position it still holds. As recently as Earth Day 1990. Archibishop John Cardinal O'Connor of New York admonished us to remember that these celebrations were not about "snails and whales," but about mankind.   A more muted type of resistance was that of clergy and lay people who were simply reluctant to change their old ways. "When we first heard about the changes at St John the Divine," said an Anglican minister from Pennsylvania on promise of anonymity, "we dismissed them as New Age gimmicks whose novelty would soon wear thin. But we are now beginning to see that Morton was a pioneer with the courage to challenge orthodoxy that was largely outdated."   Others expressed concern about "stranger goings-on" at St. John the Divine. Even the blessing of the animals was characterized as paganism, perhaps because it was so popular. Morton's response is that such critics were showing their ignorance, he says, "because this is the profoundest kind of religious experience we can have. And, furthermore, St. Francis is a strong star in the tradition of ecotheology in which he sees all of creation, not just human, as sacred."   For Morton the lessons of ecology are all-encompassing. "Ecology means the joining together of all the parts. The word environment takes in all of life at once. We cannot think of who we are and what life means unless we conceive answers at that scale." Thus theology and ecology, nature and human nature can no longer by divorced. In this new way of thinking, creation and communication are the two fundamental facts of the universe. "Every created thing is joined into the whole through the compassion of God, just as every sinuous joint of the rose window is connected through the Christ at its center," he says with a wave of his hand toward the west facade of the cathedral on Amsterdam Avenue.   The 180-degree shift from Anglican tradition in the Dean's own thinking sparked an almost immediate series of changes in the cathedral's rituals, ceremonies, and programs that began in 1972 and that are still having an effect two decades later.  While keeping the traditional Episcopal liturgy at its core, the church organized (and orchestrated) interfaith events, drawing upon Jewish creedal prayers, Buddhist meditations, African chants, and other non-Christian traditions. At Morton's urging, the altar was moved to the middle of the congregation so that people could gather around it in a circle for closer communication. Soon speaking from the pulpit and addressing a range of issues unusual for any church at that time were scientists and planetary thinkers he had be-friended, along with rabbis, immans, Mother Teresa and the Dalai Lama, Native Americans, artists, and politicians as well as homeless men and women and teenage mothers. "It became a whole new scene," a longtime member of the congregation recalls. "I found it innovative and exciting." Some churchgoers have been less complimentary. "Frankly it made my hackles rise," commented one middle-aged upper west-sider. "I don't think a church needs to be trendy or entertaining, so I moved to one that conducts its services in the way I remember as a child."   Hearkening back to Medieval practice, Morton sought to bring the church closer to its own community by enlisting young people from the neighborhood to be trained by English master craftsmen as stone cutters and carvers to resume construction of the unfinished third of the building. In 1981 the Cathedral marked the 800th anniversary of the birth of St. Francis with a specially commissioned performance of the "Missa Gloria/ Earth Mass." Four years later the congregation witnessed the blessing of the animals on the feast of St. Francis. Now an annual occasion occurring on the first Sunday in October, this is an all-day affair welcoming (among other creatures) elephant, llama, camel, a python so large that it must be carried by two people, birds, even algae, and thousands of humans with pets, all to be blessed at the altar and, after the service, an environmental fair.   A prime exemplar of ecology "as God's work" is the cathedral's Gaia Institute, whose mission is to explore the practical implications of James Lovelock;s Gaia Hypothesis, the	Amicus Journal	None	http://www.mendeley.com/research/green-cathedral-ecological-spirituality-practiced-episcopal-cathedral-church-st-john-divine
Pushing up the daisies	2002	When components of an interacting dynamical system (such as organs within an organism, or daisies within the Daisyworld model) have a limited range of viability to changes in some essential variable, intuition suggests that increasing any individual range of viability will also increase viability in the context of the whole system. We show circumstances in which the reverse is true.	Chemical Health and Safety	{u'scopus': u'2-s2.0-0036099565', u'doi': u'10.1016/S1074-9098(02)00290-3', u'issn': u'10749098'}	http://www.mendeley.com/research/pushing-up-daisies-1
Exploiter-mediated coexistence and frequency-dependent selection in a numerical model of biodiversity.	1996	The key feature of the Daisyworld approach is to explicitly model feedbacks between the competitive dynamics of a planetary biota (daisies with different albedos) and the planet's climate, namely its surface temperature. Self-regulation of surface temperature and stable population dynamics are striking emergent properties of this system, despite increasing energy output from the model's sun. In this paper we attempt to perturb Daisyworld by introducing herbivores endowed with one of four strategies for feeding on daisies in a system rich in daisy diversity, and find that the herbivores only moderately diminish the temperature regulating abilities of the system. Furthermore, we find that the precise trajectory of the system's temperature regulation depends critically on which daisy species the herbivore allows to co-exist, thereby revealing that climate and patterns of biodiversity are highly interrelated in this model, and, possibly, in the real world.	Journal of theoretical biology	{u'scopus': u'2-s2.0-0030596915', u'pmid': u'8944143', u'doi': u'10.1006/jtbi.1996.0146', u'isbn': u'0022-5193', u'issn': u'0022-5193'}	http://www.mendeley.com/research/exploitermediated-coexistence-frequencydependent-selection-numerical-model-biodiversity
The importance of timescales for the emergence of environmental self-regulation	2012	Models which explore the possibilities of emergent self-regulation in the Earth system often assume the timescales associated with changes in various sub-systems to be predetermined. Given their importance in guiding the fixed point dynamics of such models, relatively little formalism has been established. We analyse a classic model of environmental self-regulation, Daisyworld, and interpret the original equations for model temperature, changes in insolation, and self-organisation of the biota as an important separation of timescales. This allows a simple analytical solution where the model is reduced to two states while retaining important characteristics of the original model. We explore the consequences of relaxing some key assumptions. We show that increasing the rate of change of insolation relative to adaptation of the biota shows a sharp transition between regulating, and lifeless states. Additionally, in slowing the rate of model temperature change relative to the adapting biota we derive expressions for the damping rate of fluctuations, along with a threshold beyond which damped oscillations occur. We relax the assumption that seeding occurs globally by extending this analysis to solve a two-dimensional cellular automata Daisyworld. We conclude by reviewing a number of previous Daisyworld models and make explicit their respective timescales, and how their behaviour can be understood in light of our analysis. ?? 2012.	Journal of Theoretical Biology	{u'scopus': u'2-s2.0-84865859425', u'pmid': u'22902427', u'issn': u'00225193', u'doi': u'10.1016/j.jtbi.2012.07.034'}	http://www.mendeley.com/research/importance-timescales-emergence-environmental-selfregulation
Evolution and the regulation of environmental variables	2005	The idea that the biota can regulate the abiotic components of their environment to levels suitable for life has attracted criticism from neo-Darwinian theorists but is still a viable hypothesis. Here we present a model, similar to Daisyworld [1] but more general, which allows for a more extensive study of the compatibility of biotic regulation with evolutionary theory. Results obtained highlight the importance of constraints on the evolutionary process for the emergence of regulation, and set the scene for more comprehensive future study.	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)	{u'scopus': u'2-s2.0-33645996968', u'issn': u'03029743', u'isbn': u'3540288481', u'doi': u'10.1007/11553090_34'}	http://www.mendeley.com/research/evolution-regulation-environmental-variables
A numerical-model for biodiversity	1992	A numerical model is presented based on Alfred Lotka's notion that the mathematics of evolutionary models would be simpler, not more complex, if the evolution of the organisms and of their physical environment was considered as a single process. The model is concerned with the climate and the community ecology of an imaginary planet, Daisyworld, in orbit around a star like the Sun. The stabilizing influence of environmental feedback is used to enable experiments in community ecology that might otherwise be impossible. The model planetary ecosystem is populated with numerous types of organism distributed in up to three trophic levels. There follows a preliminary report of an exploration of this model planet and an account of its biodiversity and species richness.	Philosophical transactions of the Royal Society of London Series B, Biological sciences	{u'isbn': u'0962-8436'}	http://www.mendeley.com/research/numericalmodel-biodiversity
Tutorial modelling of geosphere-biosphere interactions: the effect of percolation-type habitat fragmentation	1999	A considerably extended two-dimensional version of the famous Lovelock-Watson model for geosphere-biosphere interactions ('Daisyworld') is employed to investigate the impact of habitat fragmentation. The latter is dynamically modelled through the standard percolation process first introduced by solid state theory. It is found that the connectivity of the space accessible for life, is crucial for ecological performance. In particular, the self-stabilizing capacity of the biosphere strongly depends on the fragmentation topology. An extremely rich and partially counter-intuitive eco-dynamics is observed when a simple community structure, consisting of plants and herbivores, is introduced. Quite remarkably, high herbivore vitality destroys the stability of the entire biosphere in a way reminiscent of 'desertification'.	Physica A: Statistical Mechanics and its Applications	{u'scopus': u'2-s2.0-0344719163', u'doi': u'10.1016/S0378-4371(98)00590-1', u'isbn': u'0378-4371', u'issn': u'03784371'}	http://www.mendeley.com/research/tutorial-modelling-geospherebiosphere-interactions-effect-percolationtype-habitat-fragmentation
Further Exploration of Terrestrial Vegetation Response(s) to ENSO Variability Using a Mechanistic Vegetation Simulation Model	2005	The need for analysis of terrestrial vegetation interactions and interannual climate variability such as the ENSO is paramount as terrestrial vegetation is an important boundary condition for the climate system, and is the primary interactive surface for the atmosphere. Contemporary investigations have been focusing on non-synergistic investigations to approach this within the Earth System bar a few. A complete understanding of these interconnective processes within the Earth System is impossible without the synergistic approach involving the incorporation of remotely sensed data. This paper follows on the research of Manobavan et al. (2003), who using a synergistic approach showed/hypothesised that terrestrial South American vegetation may have become resilient to interannual climatic perturbations by the El Nino Southern Oscillation (ENSO). This paper further explores this possibility via simulations performed using the Hybrid Version 4.1, which was conditioned to incorporate ENSO related climatic variability. The results of this simulation modelling exercise support this hypothesis and show that the interannual perturbations such as the ENSO enhance the homeostatic property of the system rather than hinder it within its geophysiological limits. Moreover, this paper combines modelling and geophysiology thus attempting to provide a 'holistic' mechanistic explanation to the speculated behaviour of the terrestrial vegetation under perturbation by the ENSO.	Journal of Environmental Informatics	{u'issn': u'17262135', u'isbn': u'1726-2135', u'doi': u'10.3808/jei.200500046'}	http://www.mendeley.com/research/further-exploration-terrestrial-vegetation-responses-enso-variability-using-mechanistic-vegetation-s
